Customer_ID,Date,Category,Merchant_Name,Amount,Gender,Birthdate,City
93c669946b9227c,2025-07-10,Moda,H&M,12.21,F,1958-07-16,Zamora
eb74ffb36b0bf60,2025-01-28,Hogar,MediaMarkt,70.26,M,1991-12-02,Vizcaya
110dc0ad71b3e35,2025-05-20,Restauración,Starbucks,68.31,F,1961-10-16,Toledo
2d52404bb836907,2025-11-20,Alimentación,Supermercado Local,134.02,NB,1962-02-15,Cádiz
c3ecb96e54f41d9,2025-01-04,Moda,H&M,5.23,F,1956-11-17,Guadalajara
b2fdbce7495f058,2025-01-08,Restauración,Starbucks,89.74,M,1972-11-03,Tarragona
eb5aa1346c22173,2025-07-22,Transporte,Uber,5.02,NB,2001-10-20,Murcia
0fe3a80e20bf83b,2025-06-09,Restauración,Rodilla,70.69,M,1977-02-21,León
45d5f9cfcd82965,2025-07-25,,Teatro,56.29,M,2001-12-12,Navarra
0aa3268bf06b328,2025-03-19,Hogar,Leroy Merlin,6.41,F,1959-01-12,Burgos
8dc2defa6c6a763,2024-12-31,Alimentación,Hipercor,156.95,F,1959-05-03,Toledo
fce93ed5315d5db,2025-11-11,, Telepizza ,40.5,F,1950-03-16,Valencia
9cd069925c63c23,2025-04-06,Salud,MIFARMA,12.09,NB,1985-09-12,Zamora
8f16a3196dd4096,2025-07-22,Ocio,PlayStation,64.38,F,1953-11-02,León
d7131eb9047db9f,2025-08-14,,Pull&Bear,58.72,NB,1976-05-27,Valencia
7c2b8a664728e09,2025-09-03,Transporte,Taxi,88.93,F,1983-10-17,Cáceres
961e36f89a1acb0,2025-12-09,Salud,Adeslas,60.86,F,1984-12-12,Girona
b945a93ffe8a213,2025-07-01,Transporte,ALSA,60.82,F,1986-10-01,Salamanca
9af1c7d612de299,2025-04-25,Gasolineras,Gasolinera LowCost,5.7,M,1964-10-26,Guadalajara
7f06a0b8b4e9452,2025-10-12,Salud,Dentista,53.24,M,1949-12-24,Cáceres
372ff933e0134e0,2025-10-19,Gasolineras,BP,48.63,F,1957-09-14,Ceuta
52e508acb08a1c2,2025-08-19,Alimentación,Carrefour,155.1,M,1956-07-14,Tarragona
2630e5cb93627f8,2025-05-21,Hogar,MediaMarkt,25.17,M,2002-11-20,Melilla
48d7179ca962da2,2024-12-28,Gasolineras,Plenoil,5.72,F,1996-06-20,Valencia
600d4b7aae7cebf,2025-02-26,Netflix,ocio,28.82,NB,1950-09-19,Melilla
0eb807111182923,2024-12-23,Salud,Farmacia,8.99,M,1990-06-26,Girona
637463ae1762963,2025-07-28,Moda,Zara,65.35,NB,1962-11-18,Granada
57bdab08a3046ba,2025-09-19,Moda,Mango,65.14,F,1951-03-19,Valladolid
cb344077d6d0ab9,2024-12-28,Gasolineras,BP,39.48,M,1963-05-25,Ávila
ced037c2b3b85e0,2025-06-06,Salud,Adeslas,68.12,F,1978-09-07,Palencia
9e6a565e3fb23ec,2025-11-27,Restauración,McDonalds,64.93,M,1977-05-08,Asturias
a048a344311bc0c,2025-07-30,Ocio,Steam,54.12,NB,1950-12-02,Melilla
786418e9743db07,2025-07-12,Gasolineras,Ballenoil,36.75,F,1983-09-10,Alicante
39e094885683035,2025-07-14,Gasolineras,Ballenoil,6.32,M,2001-05-23,Salamanca
99620fbbb7853e4,07/12/2025,Restauración,Telepizza,54.43,NB,1966-03-27,Granada
fd7f5e02be14d7f,2025-07-26,Restauración,Kebab,38.13,F,1984-06-16,Barcelona
bce900d19e49949,2025-02-26,Moda,Primark,52.02,NB,1974-04-07,Alicante
0f331131a0158b9,2025-06-11,Restauración,100 Montaditos,8.49,NB,1988-06-02,Lugo
59235a41edd3f00,2025-03-31,Alimentación,Hipercor,37.39,F,1962-03-05,Alicante
442ddb4b672649f,2025-10-18,Transporte,Iberia,185.95,NB,1979-11-24,Zamora
9c9e198e5c38473,2025-05-01,Restauración,telepizza,64.63,NB,1991-10-01,Guadalajara
c0d74938421243a,2025-03-31,Ocio,Yelmo Cines,68.57,M,1977-09-19,Burgos
424d4e26d15dd6a,2025-02-19,Restauración,100 Montaditos,81.82,NB,1990-01-09,Santa Cruz de Tenerife
878458e8599bfb2,09/01/2025,Dentista,Salud,80.84,M,1975-08-31,Navarra
d4a0b833ab397b6,2025-11-13,Salud,MiFarma,55.56,NB,1960-06-22,Soria
b0f4b251ca56621,2025-09-17,Alimentación,Aldi,177.84,F,1978-05-03,Pontevedra
410167d2e0e15eb,2025-02-03,Gasolineras,Ballenoil,64.2,NB,1973-07-30,Melilla
735dc367ae96607,2025-02-15,Hogar,Leroy Merlin,45.91,NB,1982-09-11,Álava
21731492f68d028,2025-04-10,,Bicimad,23.85,NB,1950-05-30,Vizcaya
a35ba0e9b0b1b40,2025-12-01,Transporte,Alsa,74.18,M,1988-07-16,Cuenca
4d35013a9dfae25,12/02/2025,Hogar,PcComponentes,87.96,M,1965-11-24,Navarra
53a61ba4f4a8c4e,2025-07-21,Alimentación,Dia,38.01,M,1977-07-12,Pontevedra
ddda95d71f50207,2025-01-21,Salud,Sanitas,9.9,F,1987-12-28,Lleida
cbb38779dca2173,2025-11-03,Hogar,MediaMarkt,10.37,F,1981-05-25,Pontevedra
5081d9ab75dc9c1,2025-10-31,Salud,Farmacia,50.13,F,2006-12-15,Guadalajara
7cb50cc2e35b275,2025-02-25,Salud,Dentista,70.57,M,2007-02-11,Albacete
8578316bbca8ed3,2025-01-01,Ocio, Yelmo Cines ,12.35,M,1974-07-02,Tarragona
273d5e52f0e8c13,2025-05-05,Transporte,Iberia,349.06,M,1950-06-20,Baleares
e33914486cdeea9,2025-07-19,Restauración,Burger King,,M,1984-11-06,Pontevedra
116906ebffb4c98,2025-03-11,Ocio,Museo,38.26,M,1984-04-28,Girona
09ca33354fc5713,2025-11-27,Alimentación,Frutería de Barrio,158.98,M,1953-04-03,Albacete
d20f59b0a8fcb38,2025-12-14,Transporte,CABIFY,66.83,M,1952-11-26,La Rioja
1bf4472aa438fdb,2025-12-08,,Dia,153.29,F,2006-12-09,Soria
651740337dcbfe6,2025-04-17,,MiFarma,30.22,F,1954-09-14,La Coruña
fe73766869668d9,2025-10-14,Ocio,Netflix,7.75,F,1962-03-30,Cantabria
f7f1f7b9b6442ab,2025-04-29,Moda,Stradivarius,34.07,M,1986-11-11,Cáceres
930abcaa9bb992b,2025-03-26,Restauración,Rodilla,82.8,NB,1955-07-25,Navarra
540a72d7d3eb133,2025-01-31,Transporte,Ryanair,22.12,F,1955-07-31,Granada
a2c4d752b7f976d,2025-07-02,Ocio,Cinesa,32.27,NB,1997-05-20,Lleida
a6631d9f1101f9d,2025-05-11,Ocio,Steam,13.22,F,2000-08-01,Soria
71775f1cbca8b64,2025-07-04,Hogar,mediamarkt,88.92,NB,1982-07-19,Lugo
eec77d666411605,2025-04-25,Repsol,Gasolineras,18.11,NB,1993-08-28,Badajoz
43f6ca8ead60b03,2025-02-15,,Leroy Merlin,66.18,M,1954-05-25,Burgos
5c26a5888acdf3c,2024-12-24,Transporte,CABIFY,63.43,NB,1957-03-20,Albacete
34467bfea785e14,2025-10-31,Transporte,Bicimad,10.29,F,1954-05-02,Barcelona
c30239cb1a223c5,2025-08-08,Alimentación,Hipercor,75.04,M,1973-02-08,Pontevedra
0b11bdbed067c6e,2025-11-24,Gasolineras,Gasolinera LowCost,60.86,M,1964-03-20,Pontevedra
caa1d28e0451396,2025-06-29,,Farmacia,61.06,F,1971-04-26,Madrid
954a9ffc9017caf,2025-07-29,Gasolineras,BP,67.13,F,1960-11-06,Ceuta
a6ebddf83c85858,10/03/2025,Restauración,Burger King,11.14,M,1978-08-04,Ourense
95e3ff08dbefea0,2025-10-11,Gasolineras,Shell,72.41,NB,1969-04-12,Zaragoza
f97313c8e722772,2025-04-16,Alimentación,Frutería de Barrio,99.64,F,1955-04-15,Ávila
1167e1f6345befc,2025-07-12,Ocio,Steam,10.68,NB,1954-05-23,Navarra
16d97221fdd26a7,2025-09-20,Restauración,Rodilla S.L.,39.42,NB,1959-05-08,Barcelona
a2894ba6d1828f0,2025-02-19,Gasolineras,Ballenoil,59.6,M,1963-04-01,Zamora
c960c79ca2032a7,2025-05-07,Transporte,Uber,64.93,M,1993-09-18,Baleares
750d7517b71f0bd,2025-12-04,Gasolineras,Repsol,18.89,F,2006-01-02,Cáceres
9e16344c795fbc3,2025-02-05,Transporte,Metro Madrid,55.24,M,1953-02-16,Segovia
c311a697e7045c0,2025-08-04,Ocio,Spotify,13.26,NB,1960-06-15,Madrid
4ffd2fde36c21b5,2024-12-23,Transporte,Alsa,87.0,F,1981-09-18,La Rioja
b67efa1422fc9b6,2025-09-24,Alimentación,SupermercadoLocal,26.63,NB,1992-02-06,Córdoba
16d97221fdd26a7,2025-03-24,Gasolineras,plenoil,45.98,NB,1959-05-08,Barcelona
a49593757526961,2025-04-22,Gasolineras,Gasolinera LowCost,64.18,M,1998-02-20,Huesca
11244b04bd58229,2025-11-03,Gasolineras,Plenoil,37.35,NB,1974-05-11,Burgos
e7cb7c6e42bfee3,2025-01-10,Restauración,Bar Manolo,70.1,M,2007-05-22,Toledo
9b6b441a12afb11,2025-02-19,Salud,Farmacia,45.82,M,1972-10-01,Cuenca
aff090e5e56c416,2025-02-05,Alimentación,Lidl,97.3,F,1955-11-08,Ourense
d1b08380d3dd0ee,2025-07-09,Transporte,Ryanair,15.24,F,2002-03-02,Baleares
8c2183fbd427ff6,2025-10-22,Transporte,METRO MADRID,5.44,F,1963-05-20,Santa Cruz de Tenerife
bf34945830a5829,2025-04-11,Transporte,Ryanair,72.78,NB,1987-02-28,Guadalajara
3073d18c838afbd,2025-09-12,Moda,Modas Paqui,60.33,NB,1956-05-03,Navarra
ec3edf4c8afb1ac,2025-11-24,Gasolineras,Gasolinera LowCost,29.37,F,1955-03-19,Navarra
8f7feadb435dce8,2025-12-04,Salud,adeslas,36.51,M,1972-04-12,Toledo
72b43c72315e601,2025-04-01,Moda,H&M,71.77,M,1967-11-03,Pontevedra
2fae3f24805fd55,2024-12-17,Restauración,100 Montaditos,78.66,F,1954-03-25,Lugo
3e0370d7aaf7613,2025-02-21,Alimentación,Eroski,48.41,F,1975-07-25,Burgos
430572c460b4795,2025-03-10,Gasolineras,BALLENOIL,7.74,M,2003-02-28,Pontevedra
fce93ed5315d5db,2024-12-31,Gasolineras,Galp,46.02,F,1950-03-16,Valencia
514c21bd78428be,2025-09-06,Alimentación,Carrefour,79.91,F,2002-06-27,Pontevedra
946a12b35254174,10/09/2025,Ocio,Teatro,32.33,F,1958-04-02,Córdoba
f9a9e746f246c80,2025-01-20,Restauración,McDonalds,42.05,F,1983-11-18,Girona
32f6c96b67975d0,2025-01-19,Gasolineras,ballenoil,42.45,M,1950-02-01,Salamanca
0cadd60e634e2a3,2025-07-24,Ocio,Teatro,17.44,F,1997-09-25,Vizcaya
85c9ec670e45d2d,2025-06-27,Transporte,Cabify,29.66,F,1971-09-15,Barcelona
ed998f589beb00f,2024-12-24,Gasolineras,Plenoil,18.84,M,1985-01-15,Ceuta
e2b9deeeaa5a010,2025-11-15,Restauración,Burger King,61.01,F,1956-02-10,Badajoz
311f1121ae470bd,2025-02-11,Restauración,McDonalds,14.32,NB,2003-05-21,Toledo
25aa1cb69f32532,2025-07-06,Plenoil,Gasolineras,85.27,F,1970-01-30,Las Palmas
f466cb85e41ff1c,2025-08-15,Supermercado Local,Alimentación,60.34,F,1953-06-17,Melilla
4862e5189f31f30,2024-12-29,Alimentación,Lidl,154.86,F,1952-08-24,Lugo
88ddfbf712bec8e,2025-10-22,Ocio,Cinesa,28.16,F,2007-07-14,Ávila
4b703660abc713d,2025-08-20,Alimentación,Lidl,93.35,F,1991-12-04,Palencia
46b1119ce1990d0,2025-10-05,Ocio,Netflix,44.38,M,1985-09-06,La Rioja
b70cc90a41779be,2025-05-13,Transporte,Metro Madrid,58.51,M,1970-12-05,Cádiz
f94604eac3ccee3,2025-12-01,,Kebab,69.37,NB,1961-05-09,Cuenca
0db96175cc792d4,2025-11-04,Salud,Dentista,54.37,F,1966-08-24,Salamanca
56f3ae69257cd36,2025-05-21,Hogar, PcComponentes ,69.03,M,1983-07-22,Cantabria
0483c3f3cef52c3,2025-10-04,Hogar, Leroy Merlin ,44.49,M,1993-06-25,Lugo
90fb97c591f101e,2025-07-24,Gasolineras,Galp,68.27,NB,1951-05-08,Badajoz
6a6dff1de1ce45e,2025-09-09,Alimentación,Aldi,132.91,M,1966-05-26,Cantabria
98eb493969dc155,2025-11-26,Transporte,Renfe,771.37,M,2002-05-05,Lugo
fbfcb76e3256306,2025-03-17,Transporte,Ryanair,53.7,F,1993-03-06,Granada
cbbb092d0df8837,2025-06-23,Transporte,Uber,74.63,NB,1999-04-16,Tarragona
e258dd922917db2,2025-01-04,Gasolineras,Shell,42.45,M,1958-09-04,Segovia
743e3af4b055aa3,2025-07-31,Gasolineras,Ballenoil,86.09,NB,1996-07-23,Zamora
b3a67c995fc7c4a,2025-04-21,Gasolineras,bp,21.34,M,1957-01-08,Zaragoza
89c06915a3f797a,2025-07-03,Transporte,Taxi,81.19,NB,1955-09-30,Jaén
4247c1884d55150,2025-11-23,Gasolineras,Plenoil,89.18,F,2001-10-05,Segovia
352f9bde04a86da,2025-03-28,,PlayStation,18.13,F,1973-02-21,Asturias
42d90bc58aba921,2025-03-11,Moda,Zara,38.54,F,1980-04-15,Albacete
00997268d925e86,2025-11-22,Gasolineras,Cepsa,70.4,NB,1990-10-15,Valencia
7885bcf2e300f29,2025-01-26,Restauración,Bar Manolo,62.15,F,1992-04-13,Jaén
4494d6eb982f2a2,2025-03-02,Alimentación,Mercadona,164.36,F,1952-07-21,Albacete
5bf6e62d8c81758,2025-07-29,Salud,MiFarma,24.25,NB,1984-02-25,Soria
b6b4733f531fdf9,2025-02-28,Transporte, Uber ,20.21,M,1981-02-11,Toledo
f63e4897bd580c5,2025-06-13,Restauración,Bar Manolo,61.84,NB,1996-11-28,La Rioja
e7ca490f84a2fc3,2025-04-08,Salud,Sanitas,69.8,NB,2005-01-27,Toledo
a5155c4ba80b5bb,2025-06-11,Gasolineras,Plenoil,37.03,F,1958-12-12,Burgos
902f75f27280614,2024-12-20,Ocio,Teatro,66.04,F,1999-12-24,Segovia
f519e69166e5100,02/04/2025,Salud, Dentista ,77.75,F,1955-12-10,Lleida
f1359765cae8e89,2024-12-26,Restauración,McDonalds,29.65,F,1983-07-07,Castellón
79384fae6189d25,2025-06-05,Ocio,Yelmo Cines,59.24,NB,1991-08-12,La Coruña
46437e336839c47,2025-08-18,Alimentación,Frutería de Barrio,151.58,M,1985-05-11,Girona
cccc56e3a329327,2025-06-08,Alimentación,MERCADONA,68.08,F,1989-03-29,Valladolid
eb34c54dc8e87e9,2025-06-18,,Bicimad,42.99,F,2006-12-21,Cádiz
a7387ef0136d4fc,2025-01-25,Restauración,Bar Manolo,87.58,NB,1973-06-09,Lugo
c34067dd97026e2,2025-02-12,Ocio,PlayStation,86.43,M,1975-03-06,Ceuta
6eb43a4fb077d75,2024-12-30,Farmacia,Salud,9.27,M,1989-08-20,Castellón
86c30a0d0ddd129,2025-09-10,Transporte,Uber,26.08,F,2006-02-04,Huesca
b4e6a0e9395a7e9,2025-06-27,Salud,Farmacia,9.16,F,1952-12-18,Valladolid
ead036a81366fcb,2025-07-05,Ocio,Yelmo Cines,20.38,M,2004-06-27,Huesca
62e125c54b06af4,2025-02-17,Restauración,KEBAB,20.94,M,1990-11-25,La Coruña
a4130622dcfc0da,2025-03-17,Restauración,Kebab,89.55,F,1991-01-27,Murcia
fd7979d12bd159a,30/01/2025,Moda,Stradivarius S.L.,12.08,F,1976-08-04,Girona
9ca579d25c00220,2025-03-16,Salud,Adeslas,,F,1960-09-07,Cuenca
d49d5067b59c8ca,2025-07-16,Restauración, McDonalds ,10.86,F,1963-05-03,Palencia
a60d2479eef96ef,2025-09-06,Alimentación,Frutería de Barrio,144.83,F,1977-01-15,León
3b5e263b49f471d,2025-01-26,Restauración,RODILLA,55.39,NB,1980-10-12,Lugo
b02c874bae13acd,2025-01-15,Alimentación,Supermercado Local,50.21,NB,1997-05-17,La Rioja
651e74386ba3d8b,2025-05-24,Restauración,Vips,10.18,F,1989-08-05,Guipúzcoa
d06d094c66a64f9,2025-04-27,Transporte,Metro Madrid,83.1,NB,1984-02-01,Alicante
914f2c2d5af9247,2025-08-12,Gasolineras,Galp,71.53,NB,1966-09-24,Murcia
cdf0ca97ae48dc1,2025-10-12,Restauración,100 Montaditos,46.13,NB,1990-03-26,Alicante
1471729a8c8b39e,2025-06-09,Restauración,100 Montaditos,84.26,M,1954-07-10,Tarragona
b8e8665797eeb25,04/12/2025,Gasolineras,Plenoil,8.83,M,1975-09-16,Ceuta
873c9798a83e8a7,2025-07-01,Hogar,Leroy Merlin,22.07,M,1963-05-22,Melilla
ad9b1066f7c47b0,2025-02-14,Restauración,Starbucks,21.84,F,1977-09-06,Alicante
dc64fa1624bf14a,2025-08-30,Restauración,100 Montaditos,56.13,F,1982-06-06,Guadalajara
44482cdab65c218,2025-07-24,Hogar,Leroy Merlin,26.09,F,1979-01-18,Cádiz
4955dc94d4b8a52,2025-04-26,Gasolineras,shell,84.11,F,1950-12-17,Barcelona
2f501dd74741132,2025-09-26,Gasolineras,shell,48.28,M,1999-08-15,Ávila
42d90bc58aba921,2025-07-29,Restauración,Starbucks,53.8,F,1980-04-15,Albacete
ed322abee85802a,2025-03-05,Gasolineras,Galp,78.47,NB,1986-06-26,Zamora
806d0ace1a8d4e1,2025-08-05,Alimentación,Hipercor,123.41,F,1966-08-14,Lleida
53ec677c58f966e,2025-11-27,,Spotify,33.33,NB,2005-07-23,Valladolid
f1c47e43b28aa94,2025-01-15,Alimentación,Dia,136.6,F,1973-02-09,Pontevedra
b626e76380f80bf,2025-05-07,Transporte,Metro Madrid,32.02,NB,1962-11-10,Albacete
378be7d3a79b0d0,2025-03-06,Transporte,Cabify,40.13,F,2004-10-29,Toledo
4032ef77bb69528,2025-06-23,Ocio,Yelmo Cines,70.52,M,2001-04-16,Álava
35d9d708411927f,2025-11-06,Moda,El Corte Inglés,60.58,F,1973-10-03,Salamanca
ab64c8a24866059,2025-08-20,Salud,Farmacia,50.4,NB,1967-02-18,Cuenca
cf6e4313d9c37c6,2025-01-14,Ocio,Cinesa,56.16,M,1985-03-18,Zaragoza
6bb526ea8f3aa42,2025-05-28,Gasolineras,Gasolinera LowCost,35.15,NB,1969-02-14,Cantabria
67207e354ec89b9,2025-02-16,Gasolineras,Ballenoil,24.23,M,2003-01-03,Cantabria
7204ed060a5abc9,2025-09-23,Moda,Mango,75.42,NB,1981-02-20,Melilla
83d74bf617d5cf3,2025-05-28,Gasolineras,Galp,16.45,M,1988-07-28,Valladolid
238f67363c2ef34,2025-09-09,Gasolineras,Plenoil,63.85,F,1974-07-24,La Rioja
46437e336839c47,2025-11-17,Gasolineras,Repsol,10.49,M,1985-05-11,Girona
a7387ef0136d4fc,09/09/2025,Moda,Mango,51.77,NB,1973-06-09,Lugo
d18f3ea512fe1ad,2025-08-27,Transporte,Renfe,324.29,NB,1981-09-12,Granada
02f7595b610752f,2025-12-13,Gasolineras,Gasolinera LowCost,63.75,NB,1953-11-21,Valencia
eb84df21e4042b0,2025-08-03,Alimentación,Eroski,165.81,F,2000-07-18,Málaga
350d5f8034fb467,2025-10-06,Transporte,Cabify,36.0,F,1983-01-09,La Coruña
34aff304965d5e9,2024-12-17,Moda,Modas Paqui,35.6,M,1954-03-05,Zamora
85c9ec670e45d2d,2025-04-09,Hogar,Amazon,56.81,F,1971-09-15,Barcelona
e35dce9714a5243,2025-08-11,Hogar,MediaMarkt,50.81,NB,1988-06-13,Pontevedra
fe795d8ab413ac9,2025-12-14,Salud,Adeslas,28.88,F,1988-02-26,Tarragona
7cadc68d7a7d90d,2025-05-29,Hogar,PcComponentes,18.73,F,1978-06-01,Lugo
8c4a6cdc5ea17a8,2025-12-02,Salud,Adeslas,69.45,M,1958-07-30,Ourense
d4e3bc3c5f8ff0a,2025-03-02,Alimentación,Frutería de Barrio,88.11,M,1993-11-21,Cádiz
c4030d67f16c868,2025-07-16,Transporte, Ryanair ,36.97,NB,1985-07-08,Asturias
2a5aed77418d85e,2025-02-14,Ocio,Steam,88.37,F,2006-07-31,Segovia
b80d53d67f7bcf2,2025-07-18,Salud,MiFarma,40.12,F,1989-02-12,Baleares
0cc6314a257a68f,2025-03-26,Transporte,Iberia,756.11,NB,2000-06-18,Girona
c1703723df9ff0d,2025-04-26,Salud,MiFarma,64.64,NB,1994-08-05,Teruel
5cee5ce1990c49d,2024-12-14,Transporte,Bicimad,60.13,F,2002-09-22,Vizcaya
7cd904f4d9b068b,08/08/2025,Hogar,MEDIAMARKT,54.16,M,1964-07-02,Ávila
536c7036b4e3c6b,2025-04-14,Restauración,Kebab,5.6,NB,2005-12-19,Teruel
94abd531925daa3,2025-06-15,Gasolineras,Repsol,83.54,M,1995-02-10,Cuenca
561e2a1ee1a1964,2025-01-04,Gasolineras,Shell,83.95,NB,1991-05-11,Huelva
5edf68db0d4f27a,2025-01-25,Salud,Sanitas,74.41,F,1953-12-07,La Rioja
543b9490fbbfcce,2025-01-20,Restauración,Bar Manolo,39.13,NB,1997-02-24,Ourense
2cc54f2f0fa290c,2025-10-11,Hogar,MediaMarkt,24.87,M,1985-08-24,Vizcaya
91919a62d16d906,2025-05-09,Gasolineras,Galp,89.51,NB,1999-06-13,Ciudad
cdca6b7b9c18eed,2025-02-13,Transporte,Ryanair,18.45,F,2005-07-17,Girona
cdc0d7d77f30232,2025-10-18,Ocio,Netflix,26.48,NB,1960-12-04,Guipúzcoa
b1ff5fb9cb5c169,2025-11-29,Moda,El Corte Inglés,86.04,F,1967-07-01,Barcelona
ea6b2fffb119427,2025-03-25,Alimentación,Dia,152.99,NB,1988-07-09,La Rioja
00f898c47217e41,2025-05-17,Transporte,Uber,55.08,M,1978-05-26,Castellón
010577252b94469,21/09/2025,Alimentación,Lidl,118.91,F,1965-10-02,Murcia
7733baf4e9b3379,2025-05-18,,Carrefour,58.23,M,1961-03-25,Lleida
e80bace8820c881,2025-10-27,Salud,Farmacia,11.09,M,2004-10-12,Jaén
9240a53041fd345,2025-11-29,Gasolineras,CEPSA,55.3,NB,1965-02-08,Huesca
45b47d1e6772a2f,2025-07-20,Gasolineras,Gasolinera LowCost,7.17,F,1976-04-20,Soria
ea541db9615a005,2025-11-12,Gasolineras,Galp,24.39,M,1956-06-07,Lleida
a14dc3e28f642d6,2025-10-05,Hogar,IKEA,97.53,M,1995-11-26,Teruel
847e6a59e33cbe2,2025-04-11,Salud,Dentista,9.46,F,1969-07-02,Ciudad
b9fa4cf54ed9ae1,2025-05-03,Alimentación,Frutería de Barrio,121.9,M,1976-08-01,Huelva
fb0979f59422c62,2025-03-12,Transporte,Alsa,35.5,F,1979-05-31,La Rioja
42462c287938a82,2025-03-01,Gasolineras,GALP,40.73,F,1995-04-21,Álava
de1631eb2dbd024,2025-08-13,Gasolineras,Gasolinera LowCost,43.58,NB,1966-08-02,Lugo
564b3ec3a2a4eae,2025-12-07,Salud,Farmacia,86.15,M,1951-12-29,Las Palmas
976c288e50a414b,2025-04-08,Restauración,Vips,40.63,F,1997-06-19,Huelva
35ca89c312188bc,2025-05-05,,Repsol,60.77,M,1950-08-26,Guipúzcoa
1f5d8546a88eaa6,2025-12-05,,Uber,19.93,NB,1965-01-19,Córdoba
9d94b38c480c9ab,2025-04-19,Hogar,MediaMarkt,61.6,F,1956-05-14,Soria
efc64cd54750a75,2024-12-25,Moda,H&M,19.32,M,1965-08-09,Navarra
48ccbfc2edb9978,2025-08-09,Alimentación,Lidl,36.49,F,1996-06-26,Girona
4c8e951da0f71a0,2025-06-17,Restauración,Starbucks,53.44,F,1962-06-17,Las Palmas
8bbbf462a8b002e,2025-04-18,Gasolineras, Repsol ,88.56,M,1984-02-06,La Rioja
2544a01776fef67,2025-10-29,,Amazon,63.91,NB,2006-03-11,Ourense
51da0f8bfd04bd9,2025-04-16,Hogar,PcComponentes,88.64,F,1971-11-17,Girona
0c29e04d1b00522,2025-10-24,Hogar,Leroy Merlin,62.26,NB,1958-02-01,Cádiz
4ce18b375e8eeae,2025-03-28,Moda,Pull&Bear,70.71,F,1978-02-01,Huesca
13ba65bbf0261b1,2024-12-30,Transporte, Metro Madrid ,86.07,F,1980-12-03,Tarragona
efdcb46a40eebfb,2025-10-04,Hogar,PCCOMPONENTES,81.49,F,2000-10-23,Huelva
e3f1cc61adb7927,2025-06-30,Hogar,Leroy Merlin,86.39,NB,1982-12-05,Tarragona
d5e08e2e16d3906,2025-07-28,Ocio,PlayStation,36.5,M,1983-02-15,Tarragona
80c2bf35ace312c,2025-01-05,,Alsa,26.98,F,1996-06-19,Málaga
ab6b032770ee599,2025-06-19,Hogar,IKEA,713.35,M,1981-08-05,Zaragoza
dbc3e0b61b06f96,2025-02-02,Alimentación,Mercadona,80.27,F,1989-05-10,Cáceres
6d5a7604d3386dd,2025-07-25,Restauración,Starbucks,25.81,F,2006-12-06,Lugo
cbb6a0ff8b4b40e,2025-11-29,Moda,El Corte Inglés,58.36,M,1960-05-31,Valencia
fdad0cabf8d2c9c,14/11/2025,Alimentación,Carrefour,38.8,F,1988-12-03,Cuenca
dd4bd0913ba41bf,07/04/2025,Moda,Modas Paqui,23.96,NB,1985-06-29,Teruel
ef4da271c9676d1,2024-12-29,Hogar,PcComponentes,33.26,NB,1986-08-07,Lleida
36cc81e9d8f98dc,2025-08-18,Restauración,Vips S.L.,34.07,NB,1993-04-05,Jaén
06115d5fcca418e,2025-08-04,Transporte,Alsa,30.94,NB,1991-03-16,Soria
a4880cd73a6e92f,2025-10-10,Restauración,Starbucks,67.87,NB,1952-11-23,La Coruña
2b3e06a8861a62c,2025-10-21,Restauración,Burger King,86.11,F,1970-06-22,Toledo
a0e3501d3539d99,2025-07-19,Ocio,Netflix,65.35,M,1971-05-15,Zaragoza
a37f58b169a061f,2025-09-25,Restauración,Starbucks,55.85,F,1950-03-13,Lleida
735c6979c1e6337,2025-09-06,,Cabify,18.0,F,1964-08-02,Almería
00f1362d21eaa89,2025-01-22,Vips,Restauración,63.65,M,1997-08-01,Ávila
819be574ae3fbef,2025-08-05,Ocio,Steam,43.01,M,1958-06-02,Melilla
a02f3581eed21ec,2025-01-21,Salud,Farmacia,25.93,F,1951-03-19,Cuenca
a49593757526961,2025-07-01,Ocio,PlayStation,58.61,M,1998-02-20,Huesca
e9ebee7c5a1ade9,2025-01-23,Salud,farmacia,9.75,M,2001-11-19,Ciudad
b91584b9e189728,2025-02-25,Alimentación,Supermercado Local,104.66,M,1972-05-06,Salamanca
d5e08e2e16d3906,2025-08-19,Alimentación,Supermercado Local,134.06,M,1983-02-15,Tarragona
02b33a683bb7043,2025-06-18,Ocio,Museo,16.91,M,1972-08-22,Zaragoza
7c816fcd29262a5,2025-08-13,Ocio,Teatro,44.18,M,1992-08-09,Cantabria
459a566d87f1cf7,2025-10-23,Ocio,PlayStation,,M,1951-12-18,Málaga
771ddb8c043ad75,2025-08-27,Gasolineras,Plenoil,61.95,NB,1990-11-11,Palencia
8e28a406fb50d3d,2025-06-08,Restauración,Burger King,59.85,NB,1951-08-20,Álava
7aa57e637fd4c4d,2025-02-19,Transporte,Ryanair,82.31,M,1973-05-26,Sevilla
734f2ed4c62a37d,2025-06-08,Hogar,Amazon,49.68,F,1956-05-21,Ceuta
4b3ec3cea0645d6,2025-05-29,Hogar,Amazon,28.14,F,2001-02-28,Castellón
4fc518cc535f193,2025-07-18,Moda,mango,43.37,F,1981-07-10,Cuenca
890859f086a4135,2025-09-15,Transporte,Bicimad,46.32,M,1999-03-02,Sevilla
acc7a55822ba574,24/05/2025,Alimentación,Carrefour,45.15,NB,1972-07-16,Teruel
